author,date,introduce,location,price,review,star
王宜怀, /2017-05-01,（1）把握通用知识与芯片相关知识之间的平衡。 （2）把握硬件与软件的关系。 （3）对底层驱动进行构件化封装。 （4）设计合理的测试用例。书 （5）网上光盘提供了所有模块完整的底层驱动构件化封装程序与测试用例。 （6）提供硬件核心板、写入调试器，方便读者进行实践与应用。同时提供了核心板与苏州大学恩智浦嵌入式中心设计的扩展板对接，以满足教学实验需要。,清华大学出版社,¥47.00,46条评论,width: 100%;

卢湘鸿, /2018-06-14,满足人才培养需求的计算机应用能力已成为合格的大学毕业生必须具备的素质，本书正是正是基于这一要求进行编写的。本书能够满足当前高等学校文科类专业计算机公共课教学的基本需要，也可作为其它非计算机专业公共课和培训班的教材，还可满足办公自动化人员的自学需要。,清华大学出版社,¥41.00,2条评论,width: 0%;

丁山, /2016-08-11,,机械工业出版社,¥54.50,26条评论,width: 100%;

创客诚品, /2017-05-01,,中国水利水电出版社,¥78.00,9条评论,width: 0%;

陈雷, /2010-05-01,Windows 7操作系统是由美国软件巨头微软公司历时3年开发出品的**操作系统。与以往的操作系统相比，它具有更易用、更快速、更简单、更安全和更绚丽等特点，为用户提供了更加智能而又娱乐的服务。为了帮助初学者快速掌握Windows 7的操作与应用，我们组织并编写了《Windows 7新手指南针》。 本书根据初学者的学习习惯，由浅入深、由易到难、全面透彻地介绍了Windows 7的具体操作和应用实例。,石油工业出版社,¥23.50,16条评论,width: 90%;

杜思明, /2015-02-01,双栏紧排，全彩印刷；大容量多媒体教学光盘收录书中实例视频和源文件，播放时间长达 18 个小时以上；免费赠送 15 小时《黑客攻防与电脑安全》 +15 小时《电脑组装维护故障排除》 +15 小时《笔记本电脑使用维护故障排除》 +15 小时《家庭电脑应用》 +15 小时《中文版 Windows 7 》教学演示视频,清华大学出版社,¥33.10,81条评论,width: 100%;

鸟哥, /2010-07-01,,人民邮电出版社,¥145.00,45条评论,width: 90%;

刘丽霞, /2015-01-01,ChinaUnix技术社区鼎力推荐， Linux服务配置终极手册，Linux系统管理与运维人员必读 19种服务、116个配置文件、187个命令、725个配置项，赠送31小时教学视频，全方位学习 内容全面：全面介绍了RHEL下的19种主流服务的工具和配置文档等内容 兼容性强：不仅适用于RHEL 6.4，还适用于RHEL 5和RHEL 6.0~6.3等版本 循序渐进：遵循读者学习方式，逐步展开，深入讲解每个服务的构成 讲解详细：针对19种服务的116个配置文件中的725个配置项进行详细讲解 实用性强：对每个服务都给出了详细的搭建、配置和测试的方法 Linux精品图书推荐（请点丛书链接查看） 《 Linux典藏大系（套装全2册）：Linux从入门到精通+Shell从入门到精通 》 《Linux典藏大系（套装全4册）：Linux从入门到精通+Linux系统管理与网络管理+Linux服务器架设指南+Shell从入,清华大学出版社,¥63.00,50条评论,width: 100%;

郑然, /2014-08-01,1.以Linux作为实践操作系统 2.内容由浅入深、循序渐进的原则 3.三篇内容。前两篇为知识储备篇，讲述实验必须该储备的基本知识；第3篇是在前两篇的基础上，讲述具体的实验,人民邮电出版社,¥18.40,107条评论,width: 100%;

范展源, /2015-05-01,《深度实践嵌入式Linux系统移植》 嵌入式Linux领域的里程碑之作，由有多年实践经验的资深嵌入式Linux专家撰写，深度与实践性兼备； 从源码实现和工程实践两个维度深度讲解了u-boot、Linux内核、驱动和应用程序的移植原理和方法,机械工业出版社,¥89.00,242条评论,width: 90%;

侯殿有, /2015-09-01,,清华大学出版社,¥31.90,136条评论,width: 100%;

沃德, /2015-07-01,Linux是了解操作系统工作机制的**平台。我们大多数人都用了多年电脑，但对电脑背后的工作机制却一无所知，而本书就是解除这一困惑的绝好途径。本书能让你对使用的计算机有所了解，熟悉软件的基本工作原理，以及理解系统作为一个整体是如何工作的。根据系统启动的大体顺序，本书深入介绍了从设备管理到网络配置的各个部分，演示了系统各部分的运行方式，并介绍了一些基本技巧和开发人员常用的工具。 我们学习Linux的原因可能各不相同。对于IT从业者（如系统运维人员）来说，他们需要了解本书中的几乎所有内容。对于Linux软件架构和开发人员来说，他们同样需要了解这些内容，以便发挥操作系统的**功效。对于研究人员和学生来说，本书能够让他们理解为什么我们要这样设置系统。本书菜鸟与老鸟通吃，既可作为菜鸟的入门教程，也可以作为,人民邮电出版社,¥46.40,174条评论,width: 90%;

彭东, /2015-10-01,,机械工业出版社,¥78.20,138条评论,width: 100%;

王良明, /2015-02-01,,清华大学出版社,¥22.40,84条评论,width: 100%;

陆松年, /2014-04-01,1. 普通高等教育“十一五”***规划教材。 2. 涉及UNIX、Linux和Windows操作系统。 3. 分析了存储管理、进程管理、进程通信、设备管理和文件系统的基本结构、算法、重要的数据结构和流程，详细给出了典型模块的源代码和注释。,电子工业出版社,¥37.00,107条评论,width: 90%;

九天科技, /2017-05-01,电脑维护与故障排除傻瓜书（Windows 10适用） 本书主要具有以下特色： ★ 技术前沿，内容全面：介绍目前市场上主流的电脑主板、CPU、内存、硬盘、显卡、声卡、电源以及电脑外设等的常见故障为例，系统、全面地讲解了各种故障的排查和解决方法，使读者快速掌握电脑软硬件故障的维修技术。 ★ 图解教学，以图析文：本书在介绍电脑故障排查和解决方法的过程中均附有对应的图片和注解，便于读者在学习过程中直观、清晰地看到操作过程，更易于理解和掌握，提升学习效果。 ★ 立足应用，实战性强：本书立足于实际应用，针对电脑维修人员在工作中可能会遇到的各种故障逐一进行深入讲解，使读者能够有针对性地解决各种电脑软硬件故障。 ★ 边学边练，快速上手：本书结合大量实战案例，详细讲解了各种故障发生的原因、现象以及排查方法，循序渐进、分析,中国铁道出版社,¥38.90,52条评论,width: 100%;

张峰, /2016-01-01,,中国电力出版社,¥32.00,0条评论,width: 0%;

非常掌上宝, /2005-08-01,,科学出版社,¥8.30,88条评论,width: 80%;

张涛, /2016-03-01,1.内容是以一名程序开发员的角度进行编写的，但读者可以为其他目的而进行重用。2.所有的代码均来自于Docker源码，并提供了一些读者不易想到的技术解决方案。3. 《Docker全攻略》根据作者多年的Docker源码剖析经验，以易于理解的形式，为读者介绍Docker里面的关键技术。4.这不仅是一本如何使用Docker的入门书籍，还讲述了在大多数情况下应该如何更好地发挥Docker的作用。5.书中的部署实例全部都已经在生产环境中进行过验证，因此，对于那些希望在案头放一本Docker部署案例的读者来说，本书是一份很好的参考资料。,电子工业出版社,¥70.30,59条评论,width: 100%;

徐诚, /2014-02-01,Linux C编程经典图书，ChinaUnix社区力荐！300个示例、399分钟配套教学视频 全面、深入探讨Linux环境C程序设计的核心技术，通过较为复杂的项目开发案例，展示开源软件的设计思想 内容新颖：书中介绍的开发环境和开发工具都是当前流行的稳定版本 内容全面：涵盖Linux环境C编程的基础知识、高级技术与实践经验 内容深入：深入介绍GNOME桌面环境的图形界面开发，代码达到了可复用水平 融会贯通：将Linux技术、C/C 技术及软件工程的思想结合起来讲解 案例经典：用较高难度的媒体播放器案例贯穿全书，并提供了丰富的开发经验 Linux精品图书推荐（请点丛书链接查看） 《Linux C程序设计王者归来》 《零点起飞学Linux C编程》 《Linux网络编程（第2版）》 《Linux驱动开发入门与实战（第2版）》 《Linux系统移植（第2版）》 《ARM,清华大学出版社,¥46.28,11条评论,width: 100%;

吴鹏冲, /2016-07-01,（1）场景化介绍，更贴近真实情况 （2）语言表达喜闻乐见，易于阅读 （3）采用系列教程方式，循序渐进，轻松易懂,电子工业出版社,¥38.00,81条评论,width: 100%;

吕雪峰, /2014-09-01,,清华大学出版社,¥33.80,64条评论,width: 100%;

汤锦辉, /2017-01-01,本书提出的系统工程方法能够在早期检测并解决缺陷问题，从而能够*幅度地降低投资风险、缩减成本并减少工期拖延。,电子工业出版社,¥68.30,38条评论,width: 70%;

王恒, /2016-08-01,选择主流芯片，立足硬件原理，强调理论联系实践，引领读者掌握Cortex-A8的开发。,电子工业出版社,¥70.30,36条评论,width: 100%;

丰士昌, /2011-07-01,指令新、示例全、讲解详尽的Linux/UNIX超值速查手册。 内容全面：精选330个常用指令和近400个典型示例，奉献作者多年的Linux/UNIX使用经验。 快速查询：按字母顺序编排，并提供功能速查表，查阅快速简便。 通用性强：支持大多数Linux/UNIX环境，适用于Ubuntu、RedHat、Fedora、Debian、Getoo、SuSE、FreeBSD、Sun Solaris、IBMAIX等主流发行版。 《**Linux/UNIX指令范例速查手册（第2版）》特色： 涵盖Linux的常见指令，而且精选了新出现的指令，紧跟Linux的发展趋势；深入介绍指令的细节，给出了使用技巧方面的引导，让读者对指令的应用举一反三。读者既可按字母顺序进行查找，也可以按功能进行索引。对每条指令都进行了详细的讲解，并附有典型的应用示例，让读者在短时间内熟练掌握Linux应用技巧，步入高手行列。,科学出版社,¥31.40,290条评论,width: 90%;

鸟哥|, /2012-07-01,台湾地区知名linux网站站长鸟哥新作 畅销不衰的linux经典入门图书 适用于各种常见版本的linux linux管理人员推荐的参考手册,人民邮电,¥132.00,44条评论,width: 100%;

陆桂来, /2015-04-01,本书的设计思路是基于S3C2440处理器以及ubuntu操作系统，让读者从了解基于ARM处理器的嵌入式系统的结构组成、硬件系统和软件操作系统入手，一步步的学习在嵌入式硬件系统中定制和移植Linux操作系统以及在Linux操作系统下进行应用开发的过程。,电子工业出版社,¥47.10,80条评论,width: 100%;

,,,,¥129.70,59条评论,width: 100%;

弗兰克E.里特, /2017-11-01,,机械工业出版社,¥67.10,17条评论,width: 0%;

何小庆, /2016-11-08,,机械工业出版社,¥40.70,75条评论,width: 100%;

周奇, /2016-06-01,本书是作者经过多年相关领域教学、科研工作的实践与探索，根据高等教育的教学特点编写而成的。以理论与实践相结合、强化应用为原则，适合高等学校应用型专业作为配套教材使用。,清华大学出版社,¥15.00,9条评论,width: 100%;
